Date,Hit Sentence,Country,Reach,Twitter Authority,Twitter Screen Name,Twitter Followers,Twitter Following,State
15-Jan-2022 12:33PM,@David19531501 @LeftBehindPoet @Nicoledso @Begentle50 @ConraddKonnrad @AnOilithrigh @aldoushuxley000 @BrunoTheBridge @1971JimboJ1 @TheGhos72578902 @susan04071 @brianbloop2 @andrewsibley15 @The_Leaver @Claesson_Kate @Roblev0 @MartinWesson3 @Stilllearning90 @ShegorReador @cochranereturns @nick_will1972 @thegrimbarian @Davidmetroland @AlabamaHoshea @condimentset @IainColledge @afewpoints @TerraOrBust @Swen_2017 @UndercoverDane @Mindedmusically @EuOutta @fcukBrexit @GeorReader @AndrewGarside3 @Gazza41 @tit_twatter @denislewin2021 @AndrewKnight226 @from_hackney @RandyKite @Satoshi2k21 @LordOfFreedom2 @resiguru @QuislingT @fan_vor @Peter14306722 @LabLostHeHe @BlamesJinds @NewforestStock I can live without being bribed with my own money.,United Kingdom,407,5.0,Bolton Wanderer,407.0,509.0,nan
25-Feb-2022 05:58AM,"RT @snb19692: We can not, should not & will not forgive this corrupt Tory government. Their lies, deceit & fraud have had a major impact not just on our lives.They have contributed to the destabilization of Europe & the world! Going back to the #RussiaReport WE WANT ANSWERS! #PutinsToryPuppets",Netherlands,22522,8.0,Philip Ruthven. #FBPE #ProtectNHS Save Lives.,22522.0,24466.0,North Holland
30-Mar-2022 10:00AM,QT @Oba7000: 😄😄😄😄😄 ; @Sky48115666 They are all Remongers pretending to be Brexiteers that were phoning in 👇🏿 https://t.co/FywIfs86jK,Unknown,8359,7.0,SIR mexico1978RS 🇬🇧 🇮🇱👍,8359.0,8540.0,nan
01-Mar-2022 12:13AM,"RT @NeilEastell: Channel migrants: Four boats with 132 people make the crossing - BBC News. The weather improves and immediately hundreds of economic migrants from France Eu arrive , all of them unchecked undocumented untested unvaccinated uninvited. https://t.co/jpu8F7C8r9",United Kingdom,3534,7.0,The Other Nigel. My truth.,3534.0,3281.0,nan
20-Mar-2022 12:12AM,"RT @sandieshoes: Poland's deputy PM.. Emmanuel Macron’s proposal for an EU army ‘risks destabilising Europe’ Poland’s deputy prime minister has warned, describing the military assistance of the US and UK as “more important”. 1/2 👇👇",United Kingdom,5731,7.0,Nigel Schofield#BrexitWillMakeBritainGreatAgain,5731.0,6044.0,England
30-Mar-2022 06:07PM,RT @This_MrG: @danwootton @BrexitWatch007 @NadineDorries No one should be paying the corrupt licence fee Nadine. It needs removing #defundthebbc,Unknown,880,5.0,GDSmiffy #BackBoris 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇦,880.0,1549.0,nan
16-Jan-2022 09:30AM,"RT @JGerrings: More proof that Boris got it right. The left and pro EU banked on Covid as a gift form the God's to bring the Govt down, and as with Brexit they failed. Now they are out of time and desperate. https://t.co/xcbhW4tyvn",United States,806,5.0,Shorty,806.0,1052.0,Virginia
26-Feb-2022 09:15AM,"RT @SeanMcG53: @Coastguard They may have got together matey but they couldn’t agree on anything could they? Trading blocs, political unions, cartels do not govern, governments govern. Governments make decisions. UK government has made clear decisions unlike EU. That’s why President Zerensky has praised UK.",Unknown,3232,6.0,OnlyME🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇦🐕🐈‍🐴🦁🎖,3232.0,5003.0,nan
31-Jan-2022 09:45PM,"QT @SkyNews: “Mitchell supported continued membership of the European Union in the 2016 referendum.” 🙄 ; He no longer enjoys my support Tory MP Andrew Mitchell says the PM has enjoyed his support but he is deeply concerned by events. Boris Johnson responds by saying Mr Mitchell is mistaken in his views. https://t.co/iOm40vn1kt 📺 Sky 501, Virgin 602, Freeview 233 + YouTube https://t.co/LQSPL8B8Kv",United Kingdom,2660,6.0,Debbie Eaton 🍊,2660.0,3870.0,England
19-Jan-2022 11:02AM,"RT @Andrew_Adonis: Brexit is the revolution still devouring its children. 47 ministerial resignations related to Brexit, or by Brexiters, in last 6 years. The 48th and biggest about to come?",United Kingdom,671,5.0,mel west,671.0,797.0,Scotland
15-Jan-2022 10:08PM,@LordOfFreedom2 @Jimmy2times19 @brianbloop2 @ConraddKonnrad @AnOilithrigh @aldoushuxley000 @BrunoTheBridge @1971JimboJ1 @TheGhos72578902 @LeftBehindPoet @susan04071 @andrewsibley15 @The_Leaver @Claesson_Kate @Roblev0 @MartinWesson3 @Stilllearning90 @ShegorReador @David19531501 @Begentle50 @Nicoledso @cochranereturns @nick_will1972 @thegrimbarian @Davidmetroland @AlabamaHoshea @condimentset @IainColledge @afewpoints @TerraOrBust @Swen_2017 @UndercoverDane @Mindedmusically @EuOutta @fcukBrexit @GeorReader @AndrewGarside3 @Gazza41 @tit_twatter @denislewin2021 @AndrewKnight226 @from_hackney @RandyKite @Satoshi2k21 @resiguru @QuislingT @fan_vor @Peter14306722 @LabLostHeHe @BlamesJinds Should have been told from day 1.,United Kingdom,407,5.0,Bolton Wanderer,407.0,509.0,nan
23-Mar-2022 09:03AM,RT @The_TUC: The UK has one of the worst records of pay growth since 2007 in Europe: 🇸🇪 1.6% 🇳🇴 1.1% 🇩🇪 1.0% 🇩🇰 0.9% 🇮🇪 0.7% 🇫🇷 0.5% 🇬🇧 -0.2% This is not because of global events. This is because of the failures of Conservative governments. Britain urgently needs a pay rise.,United Kingdom,550,5.0,Jayne R,550.0,654.0,England
25-Jan-2022 08:39AM,"QT @_HenryBolton: Seems not Henry, I reckon since Brexit & it's food petrol & other shortages have caused some serious problems everyone is visiting food shelters for a bit of cake. https://t.co/MFCKq61S2e ; As I understand it, Boris’s birthday party was a surprise, arranged by someone else, included - with one exception - only staff in the office anyway, & he left after 10 minutes. By the way, has anyone heard that we’re about to experience the first major war in Europe since WW2?",Unknown,259,5.0,jack forever # Defund the BBC 🇬🇧,259.0,72.0,nan
03-Mar-2022 07:29PM,"RT @JGerrings: Sweet joy, seeing pro EU and left resorting to spite of Brexit as EU scrabbles to catch up. Really, they are no longer relevant here on soc media or anywhere. World is moving on big time with UK up front.",United Kingdom,4615,7.0,Christina D 🇬🇧 No longer shadow banned😛,4615.0,3586.0,nan
18-Mar-2022 09:07PM,@brexitdone2020 @Richard54119983 Not remotely surprising. I want to hear the ‘I stand with Ukraine’ leftie remoaners defending this,Unknown,1264,6.0,Ottosmummy,1264.0,1041.0,nan
21-Mar-2022 07:53AM,"RT @MarinaPurkiss: There’s a workers’ union: The National Union of Rail,Maritime & Transport Workers It told its members, including P&O staff, to back Brexit because… “The EU has promoted undercutting & social dumping leading to the decimation of UK seafarers” How’s that working out for them?",Unknown,129,4.0,Steve,129.0,204.0,nan
05-Jan-2022 10:49PM,"RT @mikegalsworthy: QT @mikegalsworthy: Well, I did say back in July… #inflation ; I do wonder if this govt has its eye off the ball on inflation, due to a blind spot for Brexit. There are increasing inflationary pressures globally — but UK has additional price pressures of worker shortages & supply limitations thanks to Brexit. Surely that’s dangerous.",Thailand,2388,6.0,Roger Horvath,2388.0,4991.0,Phetchaburi
28-Feb-2022 09:57PM,"QT @GrahamTrimmer1: ERG, Legatum Institute, Tufton Street Think Tanks...The Brexit Middle Aged Bandits ; This is Brandon Lewis. He took £60K in Russian donations. https://t.co/D7CJnCTBdF",United Kingdom,154,4.0,"Art Sake, Baron Wartnall of Yarm 🇪🇺🇬🇧🎨🖌️",154.0,412.0,England
09-Feb-2022 08:25PM,"QT @chrisgreybrexit: Oh she understands all right. The silly cow, just parroting the party line on a packed Wednesday in the House. Lying through her teeth. ; Beyond belief. Really. This MP - the MP for Dover of all places - seems genuinely not to understand that it was EU membership that got rid of the bureaucracy she complains of, and Brexit which re-instated it.",United Kingdom,466,5.0,Sue Skeith,466.0,658.0,England
23-Mar-2022 08:05PM,RT @PeterStefanovi2: Has a single UK news show pointed out to viewers today that the massive hike in National insurance is to pay for social care after Boris Johnson said he had a plan to fix it without hiking taxes & money will initially go to pay for the NHS after he promised a Brexit dividend?,United Kingdom,1068,5.0,G.T.Falkirk.,1068.0,1141.0,Scotland
09-Feb-2022 10:26PM,"RT @iamdavidbeckett: QT @LBC: This is brilliant radio by @mrjamesob and a timely reminder that attending expensive schools and having a posh accent doesn't make someone knowledgeable ; By playing contradictory clips of new 'Brexit opportunities' minister Jacob Rees-Mogg, it's fair to say James O'Brien left him without a leg to stand on as he starts his new role. @mrjamesob https://t.co/02f84HVcCc",United Kingdom,134,4.0,David Kemp,134.0,486.0,England
03-Feb-2022 04:16PM,RT @WenMaMa2: @BrexitLondon @keith0sta @Ecomemory1 @8_27J @try2b2 @john4DJT @Dbargen @toypilaNews @AppSame @BFes56 @eva_girl4 @RnkStr4 @JordView @4Mischief @Pgh_Buz @FaleroJr @mil_vet17 @TSH2_ @st22r @Chloe4Djt @bdonesem @JDugudichi @TheGrayRider @brexit_blue @1HappyGirl_ @KirolosSam @Rt22rr @Im__Ken @laralogan @DFBHarvard @trip_elix @PatriotsWays @3USParatrooper @Sam34_18 @SunIslandMusic @Strawberygirli @satansradio666 @LeeGimenez @PauWitkowski @DannyMack100 .🚨🙋‍♀️LoveYou @BrexitLondon ❤️🤟 GreatPost👍Agree💯👍🙏🙏🙏 #GodBless✝️#StaySafe☮️#GreatDay ~ @WenMaMa2 ✅RT/IFBAP ✅ https://t.co/2ZPTOpX9qP,United Kingdom,16241,8.0,Gordon,16241.0,16588.0,England
15-Jan-2022 10:49PM,"RT @DanielaNadj: The German news has been reporting on the parties at Downing Street. The reporter said that it beggars belief that Johnson and co were partying while people were in lockdown. They also brought up the Queen mourning her late husband alone. Brexit Britain, what a flop.",Unknown,1833,6.0,GMP 💊🌑🙇‍♀️🤦‍♀️🕷🇪🇺🙂🤬💙,1833.0,2287.0,nan
03-Mar-2022 07:27AM,RT @PeterStefanovi2: QT @PeterStefanovi2: I’m sure @BBCBreakfast will be all over this.. ; Boris Johnson just told MP’s the UK has taken more refugees since 2015 then any other country in Europe NOT TRUE - Germany took in more refugees in a single year (2019) than the UK did in the six years from 2015 to 2020 THIS RELENTLESS LYING HAS TO STOP https://t.co/TgrRtOTQtj,United Kingdom,5529,7.0,💙ewa 🇪🇺 #FBPE #FBPA #FBPPR 🕷 #SOSNHS,5529.0,6036.0,England
09-Mar-2022 04:29PM,RT @sylviar51966580: ANDREW PIERCE: How Remainers ignored bullying allegations to keep anti-Brexit Speaker John Bercow in his job  via https://t.co/vg1CBYWb0a https://t.co/ef91zZxtj5,Unknown,1199,6.0,Nige 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧 #LBFB Reform UK,1199.0,1233.0,nan
06-Mar-2022 11:06AM,"RT @STOPTHERESET: QT @vaxreports1: 😔 ; 155,151 Cardiac & Vascular disorders were reported to the European Medicines Agency 2021 107,434 were recorded as serious Astrazenica 29,501 - 15,575 serious Pfizer 80,743 - 55,387 serious Moderna 24,256 - 18,843 serious J & J 5,076 - 3,703 serious https://t.co/DSZHzryHo7 https://t.co/zoznVSvcTb",Unknown,133,4.0,Elargo,133.0,215.0,nan
08-Jan-2022 01:06PM,"@sandieshoes @REP57910897 EU love the environment, russia gas and oil, immigrants, power etc",South Africa,1628,6.0,Gary,1628.0,1275.0,North-West
10-Mar-2022 01:02PM,"RT @chrisreiki1: @ThomasEvansAdur The uk sent rockets that work, the eu sent mouldy rockets that were destined for destruction brpecasue they do not work. The uk sent trainers to train the forces, the eu sent helmets.",United Kingdom,19298,8.0,Thomas Evans ♿ *🇷🇺🖕🏼* *🇺🇦❤* #antiEU,19298.0,18951.0,England
12-Mar-2022 05:22PM,"RT @LibDems: At this dark moment, our security depends on urgently forging a relationship that works with our closest neighbours. Lib Dem members at conference have just passed a new policy to strengthen our cooperation with Europe.🇪🇺 Read more from @LaylaMoran ⬇️ https://t.co/plkUC3xAOK",United States,5071,7.0,Alex Tudor 🎗💙💛,5071.0,5087.0,Washington
31-Jan-2022 02:24AM,QT @aginnt: @aginnt ...unlikely Brussels will listen. It's about time those red wine quaffing idiots were dragged into the daylight and the real world of ordinary folks living in the EU.. ; Brussels marches again today against COVID law. https://t.co/RA0HRmj8K9,Unknown,19362,8.0,Peter Jeffries #IsleofWight,19362.0,19474.0,nan
28-Mar-2022 12:52AM,RT @joscelinryan: THIS ⤵️ https://t.co/y1RsDJEoEZ @andrewhesselden @vivamjm @DaveRaynerFund #RaynerFoundation #BrexitReality #Brexit,United Kingdom,954,5.0,Sheila Duers#GermanyPlus🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺🇺🇦,954.0,1819.0,Wales
01-Mar-2022 04:36PM,RT @vonderleyen: Today the EU and Ukraine are already closer than ever. There is still a long path ahead. We have to end this war. And we should talk about the next steps. But nobody can doubt that a people that stands up so bravely for our European values belongs in our European family. https://t.co/AeZBy0gvw5,United States,476,5.0,Jon war,476.0,1067.0,New York
21-Feb-2022 07:46AM,"RT @CarolineLucas: “Why should Labour attach itself to the chimerical goal of “making Brexit work?” For the truth that dare not speak its name is that Brexit doesn’t work, and never will.” Spot on from William Keegan https://t.co/rfKuNe36ek",United Kingdom,3077,6.0,Linds 💙🇪🇺 #FBPE #FBPPR #RejoinEU #GTTO,3077.0,4111.0,England
24-Feb-2022 12:12PM,@pritipatel Waste of space Patel. Look what you pathetic Brexiters have done to UK. No one in the world cares what UK under you UKIP Tories thinks. #JohnsonOut31 #JohnsonOutDay31,United Kingdom,1542,6.0,Sue Willis,1542.0,2413.0,nan
09-Feb-2022 12:20PM,@Helenspicer15 @BrexitRage @MarkDaviesUK @BillyVacant @Joe7tinysteps @mjtward19 @PaulNemitz @GeorReader @Karenlovecheese @IngramGlynis @bethfardell @SkiptomyLoulou @YvonneBurdett3 Yes Helen and thank you#JohnsonOut16,Unknown,10275,7.0,shirley anne smith 💙 #FBPE #JohnsonOut,10275.0,9457.0,nan
08-Jan-2022 08:24AM,"RT @HackedOffHugh: QT @brexit_sham: And we fund these creepy clowns. ; Suella Braverman, has a history of providing clarity where there is 'confusion' as you can see in this excruciating exchange with Krishnan Guru-Murthy... https://t.co/h2FwExiopv",United Kingdom,665,5.0,mel west,665.0,783.0,Scotland
23-Mar-2022 12:42PM,"RT @Haggis_UK: Keir Starmer - The PM keeps telling us how opposed he is to fire & rehire, but he doesn't have the backbone to ban it... what good is a PM who's all mouth & no trousers? Boris Johnson - P&O are relying on EU directives KS - Theye don't want a PM hoisting the white flag #PMQs https://t.co/gd2GFh5rkT",Spain,7975,7.0,Graeme Mckee #FBPE #FBPA,7975.0,7483.0,Valencia
02-Mar-2022 11:25AM,"RT @uk_domain_names: Other countries: sanctions on Russian banks NOW. UK: let's be sporting and give some of them 30 days notice. OC: go after Russian oligarchs NOW. UK: investigations take time. EU: unqualified refuge for all Ukrainians NOW. UK: start with minor concessions, and work slowly up.",United Kingdom,3660,7.0,Anarchon 🇪🇺 🇬🇧 🇪🇺 🕯🇺🇦 💙,3660.0,4773.0,England
05-Mar-2022 10:37PM,"RT @mrjamesob: I’ve been slow on the uptake regarding the absurd narrative in right-wing media that Johnson has somehow been impressive or influential. It is, of course, all about Brexit and the psychological need to pretend that ‘Remainer’ predictions of diminishment haven’t already come true. ; Together 🇪🇺🇺🇸 have deployed sanctions in record time. The rouble is tumbling. Inflation has risen in Russia. Banks are cut-off from global markets. Now, one after another, Western companies are stopping production, investment and sales. https://t.co/6yMdJU48Vr",Unknown,585,5.0,neil runkel,585.0,838.0,nan
