Timestamp,Embedded_text,Comments,Likes,Retweets,UserScreenName
2022-04-18T23:08:48.000Z,"The Republicans scoff at climate change
The Democrats clearly aren't taking it seriously

The planet is on fire

What other choice do we have

Vote Progressive
Future generations are depending on you
https://yahoo.com/entertainment/greens-fret-over-bidens-latest-191855329.html…
1
2
17",1,2,17,AltYellowstoneNatPar
2022-04-10T22:21:26.000Z,"It'll never stop pissing me off that the US politicians who are most likely to say ""rah rah, we're America and we can do anything here"" are also the ones most likely to look at Covid or climate change and say ""oh well, this is a tough one, nothing we can do, good luck everyone!""
3
51
336",3,51,336,Seth Cotlar
2022-03-01T22:59:58.000Z,"Replying to 
@Marcusdstewart
 @cianginty
 and 2 others
It would be an absolute shame if RTE cut Duncan & all the other expert presenters on 
@EcoEye
. It is an excellent programme, proof is its 20 seasons!. Climate change, nature, environment feature in news most days now, this programme creates awareness & informs ppl.
1
18",nan,1,18,muinteoirolly
2022-05-18T22:32:53.000Z,"Pleased to report that the 2nd Ed of Secrets of the Greatest Snow on Earth went to the publisher today.  Fully updated with new material on snow microclimates in US, Japan, and the European Alps, as well a much deeper dive on climate change and the fate of skiing.
5
6
87",5,6,87,Jim Steenburgh
2022-02-20T23:02:00.000Z,"A space ship? A cheese sculpture? Close! It’s an installation that will record climate change data.
globalcitizen.org
Earth’s New ‘Black Box’ Will Record Every Step of Our Climate Disaster
Earth’s Black Box will record the unfolding climate crisis from journals, atmospheric data, climate pledges, and more.
2
16
41",2,16,41,Global Citizen
2022-02-20T22:25:52.000Z,"#Adaptation and #Resilience to Climate Change  Lessons from #Evaluations! 

Join our discussion at the 3rd APEA Conference & EvalFest 2022!  https://bit.ly/jtconfreg

#JTConf2022 #Eval4Action #APCHub 
@APEAeval
 @ECOI_India
 @gefieo_tweets
7
9",nan,7,9,EvalYouth India
2022-05-20T23:48:45.000Z,"One time i was at a school camp they had this guest speaker. He was really great and a scientist. 

He spoke about a bunch of stuff but said that my generation was going to see and live with the effects of climate change. We would need to do whats right and stop it. That was 1998
3
3
34",3,3,34,Burdak of Meteorology
2022-04-24T22:34:58.000Z,"Replying to 
@CBSNews
Honestly, good. Out of all the issues facing the world, climate change should be the one thing we agree on. We are bickering about who has to clean the deck or man the mess hall while the ship is taking on water. Climate change is a threat to every nation. No more games!
2
6",2,nan,6,Jonathon
2022-02-15T22:27:19.000Z,"#ClimateScience #WhaleWeek Climate change is impacting ocean ecosystems, resulting in many challenges for a variety of marine species, including whales. Whales are particularly vulnerable as the effects can be magnified toward the top of the food web: https://go.usa.gov/xte9s
3
10",nan,3,10,NOAA Fisheries
2022-05-23T23:27:36.000Z,"Thinking about the future and the implications for me as a young disabled woman. Cost of living, climate change and the far right. It fucking terrifies me. Struggling to feel hopeful. Feeling down, my insomnia’s getting worse, could someone say hi.
35
6
85",35,6,85,Rebecca
2022-03-21T22:14:59.000Z,"On Fox Business today, Trump was asked about climate change, and delivered this Einsteinian response: 
""In my opinion, you have a thing called weather. And it goes up and it goes down. If you look into the 1920s, they were talking about global freezing.""

My brain hurts.
518
1,444
7,117",518,"1,444","7,117",Duty To Warn
2022-01-17T23:25:00.000Z,"'The most important thing any of us can do about climate change is use our voices to advocate for change at every level, from our homes and our neighborhoods to our cities and our countries.' 
@KHayhoe
 

https://insideclimatenews.org/news/17012022/martin-luther-king-jr-climate-justice/…
@morganarae
 @ClementsIra
 @Only_Sn0wman
 @Vmbritsch
insideclimatenews.org
Inspired by King’s Words, Experts Say the Fight for Climate Justice Anywhere is a Fight for Climate...
Terms like “environmental racism” or “environmental justice” were not yet part of the national lexicon when the Rev. Martin Luther King Jr. was assassinated at the Lorraine Hotel in Memphis on April...
1
22
55",1,22,55,Allan Margolin
2022-01-21T23:35:40.000Z,"""Climate change is not an individual responsibility, it is a collective responsibility."" - 
@Catabreu_
 joins 
@JaneFonda
 and 
@GreenpeaceUSA
 to discuss the importance of the 
@beyondoilgas
 alliance at #COP26.

Watch the full livestream: https://twitter.com/i/broadcasts/1YqJDqVmljNxV…
2
14
31",2,14,31,Fire Drill Fridays
2022-05-05T22:28:16.000Z,"Anything related to climate change, carbon footprint etc is part of the Agenda 21 for 2030 AKA the Great Reset
Quote Tweet
HeadlineHunter! Alerts
@headlinehunter_
 · May 5
BREAKING: AG Merrick Garland announces the U.S. Dept. of Justice is creating an Office of Environmental Justice (OEJ).

https://google.com/amp/s/amp.cnn.com/cnn/2022/05/05/politics/doj-office-of-environmental-justice-announcement/index.html…
3
26
37",3,26,37,GreatReset-Info
2022-07-04T22:15:01.000Z,"The US Supreme Court has restricted the Environmental Protection Agency’s power to regulate carbon emissions that cause climate change, in a move that experts have said could damage human health
https://bmj.com/content/378/bmj.o1642… 
@emahase_
bmj.com
US Supreme Court restricts environment agency’s power to regulate carbon emissions
The US Supreme Court has restricted the Environmental Protection Agency’s (EPA) power to regulate carbon emissions that cause climate change, in a move that experts have said could damage human...
4
12
15",4,12,15,The BMJ
2022-07-17T20:21:12.000Z,"Healthy land is central to the wellbeing of the planet’s ecosystems and biodiversity; it feeds us, shelters us, and provides the backbone to a thriving global economy.

Take climate actions to combat climate change today.
1
6
40",1,6,40,Enomfon Akpan
2022-01-26T22:52:55.000Z,"CONGRATULATIONS to Professor John Church on being awarded an Order of Australia. It is amazing to see Professor 
@JohnChurchOcean
 receiving the country's highest honours for his tireless efforts in researching climate change and sea-level rise. 
@UNSWScience
 @UNSW
 @ClimateExtremes
2
28
178",2,28,178,UNSW Climate Change Research Centre
2022-03-07T23:08:51.000Z,"Replying to 
@annajhenderson
 @JulianHillMP
 and 2 others
Because neither the state nor Federal Government believe the science of climate change. Until they take seriously the IPCC reports and the findings of the the RCs we will continue to move in shorter cycles between climate induced disasters.
9
34",nan,9,34,Peter Watt
2022-04-18T22:00:58.000Z,"Words can't express how grateful we are to all in attendance at our 8th Annual HBCU Climate Change Conference! The team 
@DSCEJ
 worked tirelessly to ensure the conference was a success. We appreciate all the speakers, sponsors, volunteers, security, and attendees! #HBCUCC2022
2
13",nan,2,13,Deep South Center for Environmental Justice
2022-02-15T22:00:23.000Z,"Mature trees and forests store huge amounts of carbon and are a straightforward climate solution. We’re joining dozens of other groups in calling on 
@POTUS
 to act and use these forests to fight climate change. #LetTreesgrow

https://climate-forests.org
5
22",nan,5,22,SELC
2022-07-14T16:45:39.000Z,"If we could find a way to harness the audacity of men as an energy source, we'd reverse climate change in two working days
Quote Tweet
Pop Crave
@PopCrave
 · Jul 13
Nick Cannon says he would get back together with Mariah Carey if things “could be like they were"":

“That’s my fantasy love. I will never have a love like I have with Mariah.”
32
1,262
3,588",32,"1,262","3,588",Bill Naai's Plantussy
2022-06-26T23:37:46.000Z,"Four Points:

(1) To increase dependency and control the third-world population the G7 will finance a vaccine manufacturing facility in Senegal.  The breeding of the brown people must be controlled – climate change policy demands it.
3
30
67",3,30,67,TheLastRefuge
2022-03-12T21:13:49.000Z,"They said Covid was a hoax.
They said Russia would never invade.
They say climate change is fake.
They say vaccines don’t work.
They say the news is fake.
They praise Putin.
They attacked the Capitol.
They ban books.

The Republican Party is on the wrong side of every issue.
637
11.7K
35.8K",637,11.7K,35.8K,MeidasTouch.com
2022-02-07T21:18:18.000Z,"The Obama & Clinton nominated judges revoked the permit for a 94% constructed, $6.2 billion, critical natural gas pipeline because they claimed the Feds failed to properly assess the effects of climate change on 2 species of rare fish
reuters.com
Court dings Mountain Valley Pipeline again, this time over rare fish
A federal appeals court on Thursday invalidated an endangered-species study required for Equitrans Midstream Corp's $6.2 billion Mountain Valley natural gas pipeline under construction from West...
10
125
199",10,125,199,Gabe Hoffman
2022-07-06T22:59:23.000Z,"This one policy helped tackle multiple systemic problems - from poverty, cost of living, climate change, congestion & health. Don’t cut it - extend it! It was working.
stuff.co.nz
Half-price fares to end in August despite cost of living still rising
Reduced fares for public transport have made a “significant” impact on patronage, yet the Government has no plans to extend the scheme.
7
40
134",7,40,134,Gareth Hughes
2022-07-18T08:00:52.000Z,"This year's Latin America and the Caribbean Climate Week is taking place from 18-22 July. Governments and stakeholders from the region will come together to discuss how to strengthen their response to climate change.

More info 
@UNFCCC
: https://bit.ly/3z8fY2U
5
72
118",5,72,118,UN Environment Programme
2022-06-21T21:52:35.000Z,"Women’s participation is critical to finding sustainable and equitable solutions to climate change . 

A powerful  message from the panel on ‘Women in Climate Action for a Sustainable Future’ organised by   Dept. of Women’s Affairs #PacificWomenLead
2
3
12",2,3,12,Heidi Bootle
2022-03-10T23:11:01.000Z,"""The extraordinary is no longer extraordinary... The good news & the bad news is that we are the cause of this. Climate change is happening because of us & so we are the ones to fix it,"" said 
@UCLA
 climate scientist Daniel Swain 
@Weather_West
 for 
@guardian
theguardian.com
‘Extraordinary is no longer extraordinary’: US scientists on a year of climate disasters
In the summer, we spoke to four experts about the record-breaking heatwave that scorched the western US and Canada. As the year ends they share their hopes and fears for the future
1
5",nan,1,5,UCLA Inst. of the Environment and Sustainability
2022-06-29T22:29:58.000Z,"Tuesday, July 5, take a moment to learn about Indigenous consent, climate change, tar sands, orcas, salmon, gasoline & the cost of the pipeline expansion to all of us, featuring Cedar George-Parker, Tsleil-Waututh Sacred Trust & other speakers. https://facebook.com/events/1418178415365553/?ref=newsfeed…
1
5
8",1,5,8,TWNSacredTrust
2022-07-11T08:01:53.000Z,"All leadership candidates should be standing up for the environment and tackling climate change- action on #netzero isn’t just essential, it’s popular and it’s economically the right thing to do to regenerate regions and deliver growth. Me in 
@thetimes
thetimes.co.uk
Next Tory leader must remember net zero wins votes
In the transition between one government to another, it is too easy to become too distracted by the personalities of the runners and riders jostling for positio
134
88
227",134,88,227,Chris Skidmore
2022-04-28T23:11:00.000Z,"If you've enjoyed the #covid19 pandemic, keep supporting new fossil fuel projects and slow, incremental climate policy.

More climate change likely means more pandemics.

https://theguardian.com/environment/2022/apr/28/climate-crisis-future-pandemics-zoonotic-spillover?CMP=share_btn_tw… #climateemergency #KeepItInTheGround
theguardian.com
‘Potentially devastating’: Climate crisis may fuel future pandemics
‘Zoonotic spillovers’ expected to rise with at least 15,000 instances of viruses leaping between species over next 50 years
4
5",nan,4,5,Torrance Coste
